"Participant_ID","State","Rule_type","Rule_order","pre_test_level","Pre_Test","Post_Test","Problem","ProblemStep","TrueTimeSpentOnStep","TimeSpent","Gain","n_gain"
"thinkaloudp1006","Rule_following","R6",3,"high",0.5,0.5,9,2,31.510999917984,10.122,0,0
"thinkaloudp1006","Rule_following","R2",2,"high",0.5,0.5,2,2,23.441999912262,3.15,0,0
"thinkaloudp1006","Rule_following","R3",6,"high",0.5,0.5,9,1,41.7269999980927,12.725,0,0
"thinkaloudp1006","Rule_following","R4",2,"high",0.5,0.5,4,2,27.8920001983643,11.383,0,0
"thinkaloudp1006","Rule_following","R3",3,"high",0.5,0.5,3,3,18.9659998416901,5.077,0,0
"thinkaloudp1006","Rule_following","R4",5,"high",0.5,0.5,6,1,25.3429999351501,7.907,0,0
"thinkaloudp1006","Rule_following","R2",3,"high",0.5,0.5,3,2,13.4119999408722,3.444,0,0
"thinkaloudp1006","Rule_following","R1",1,"high",0.5,0.5,1,1,18.1619999408722,8.992,0,0
"thinkaloudp1006","Rule_following","R6",2,"high",0.5,0.5,8,2,28.3109998703003,11.009,0,0
"thinkaloudp1006","Rule_following","R3",4,"high",0.5,0.5,7,1,45.2809998989105,24.404,0,0
"thinkaloudp1006","Rule_following","R3",1,"high",0.5,0.5,1,3,32.1689999103546,15.385,0,0
"thinkaloudp1006","Rule_following","R3",5,"high",0.5,0.5,8,1,29.6840000152588,13.232,0,0
"thinkaloudp1006","Rule_following","R7",1,"high",0.5,0.5,7,3,14.5590000152588,8.025,0,0
"thinkaloudp1006","Rule_following","R5",2,"high",0.5,0.5,5,3,18.9409999847412,6.231,0,0
"thinkaloudp1006","Rule_following","R5",3,"high",0.5,0.5,6,3,15.5770001411438,6.068,0,0
"thinkaloudp1006","Rule_following","R7",3,"high",0.5,0.5,9,4,115.078000068665,6.74,0,0
"thinkaloudp1006","Rule_following","R6",4,"high",0.5,0.5,9,3,20.7400000095367,10.492,0,0
"thinkaloudp1006","Rule_following","R4",3,"high",0.5,0.5,5,1,33.7190001010895,13.518,0,0
"thinkaloudp1006","Rule_following","R4",4,"high",0.5,0.5,5,2,21.2060000896454,7.517,0,0
"thinkaloudp1006","Rule_following","R5",1,"high",0.5,0.5,4,3,18.9159998893738,6.961,0,0
"thinkaloudp1006","Rule_following","R3",2,"high",0.5,0.5,2,3,23.5640001296997,11.575,0,0
"thinkaloudp1006","Rule_following","R1",2,"high",0.5,0.5,2,1,37.7090001106262,10.809,0,0
"thinkaloudp1006","Rule_search","R6",1,"high",0.5,0.5,7,2,77.4300000667572,5.756,0,0
"thinkaloudp1006","Rule_search","R2",1,"high",0.5,0.5,1,2,49.9420001506805,3.605,0,0
"thinkaloudp1006","Rule_search","R4",1,"high",0.5,0.5,4,1,90.8610000610352,32.594,0,0
"thinkaloudp1006","Rule_search","R7",3,"high",0.5,0.5,9,4,115.078000068665,57.823,0,0
"thinkaloudp1006","Rule_violation","R7",3,"high",0.5,0.5,9,4,115.078000068665,37.69,0,0
"thinkaloudp1110","Follow_wrong","R4",1,"low",0.33,0.83,4,1,177.43799996376,9.695,0.5,0.746268656716418
"thinkaloudp1110","Reading_question","R6",1,"low",0.33,0.83,7,2,42.0679998397827,10.388,0.5,0.746268656716418
"thinkaloudp1110","Reading_question","R4",3,"low",0.33,0.83,5,1,74.8970003128052,7.77,0.5,0.746268656716418
"thinkaloudp1110","Reading_question","R1",1,"low",0.33,0.83,1,1,26.9560000896454,8.994,0.5,0.746268656716418
"thinkaloudp1110","Reading_question","R5",3,"low",0.33,0.83,6,3,32.2659997940063,11.011,0.5,0.746268656716418
"thinkaloudp1110","Reading_question","R6",3,"low",0.33,0.83,9,2,35.2339999675751,5.756,0.5,0.746268656716418
"thinkaloudp1110","Reading_question","R6",2,"low",0.33,0.83,8,2,53.1389999389648,4.595,0.5,0.746268656716418
"thinkaloudp1110","Reading_question","R7",2,"low",0.33,0.83,8,3,35.404000043869,4.737,0.5,0.746268656716418
"thinkaloudp1110","Reading_question","R1",2,"low",0.33,0.83,2,1,28.199000120163,11.966,0.5,0.746268656716418
"thinkaloudp1110","Reading_question","R7",3,"low",0.33,0.83,9,4,111.264,5.261,0.5,0.746268656716418
"thinkaloudp1110","Reading_question","R4",1,"low",0.33,0.83,4,1,177.43799996376,12.322,0.5,0.746268656716418
"thinkaloudp1110","Reading_question","R4",2,"low",0.33,0.83,4,2,23.9650001525879,5.247,0.5,0.746268656716418
"thinkaloudp1110","Reading_question","R5",2,"low",0.33,0.83,5,3,34.845999956131,2.092,0.5,0.746268656716418
"thinkaloudp1110","Reading_question","R4",6,"low",0.33,0.83,6,2,28.7790002822876,4.603,0.5,0.746268656716418
"thinkaloudp1110","Reading_question","R2",1,"low",0.33,0.83,1,2,57.795000076294,13.266,0.5,0.746268656716418
"thinkaloudp1110","Reading_question","R4",4,"low",0.33,0.83,5,2,35.1839997768402,11.769,0.5,0.746268656716418
"thinkaloudp1110","Reading_question","R6",4,"low",0.33,0.83,9,3,21.9289999008179,5.582,0.5,0.746268656716418
"thinkaloudp1110","Reading_question","R4",5,"low",0.33,0.83,6,1,23.2630000114441,3.85,0.5,0.746268656716418
"thinkaloudp1110","Reading_question","R1",3,"low",0.33,0.83,3,1,21.4900002479553,8.707,0.5,0.746268656716418
"thinkaloudp1110","Reading_question","R2",3,"low",0.33,0.83,3,2,13.1889998912811,3.518,0.5,0.746268656716418
"thinkaloudp1110","Reading_question","R2",2,"low",0.33,0.83,2,2,19.2209997177124,4.84,0.5,0.746268656716418
"thinkaloudp1110","Reading_question","R7",1,"low",0.33,0.83,7,3,67.2410001754761,10.674,0.5,0.746268656716418
"thinkaloudp1110","Reading_question","R5",1,"low",0.33,0.83,4,3,165.326999902725,8.505,0.5,0.746268656716418
"thinkaloudp1110","Relation_to_goal","R5",1,"low",0.33,0.83,4,3,165.326999902725,5.552,0.5,0.746268656716418
"thinkaloudp1110","Relation_to_goal","R4",1,"low",0.33,0.83,4,1,177.43799996376,4.875,0.5,0.746268656716418
"thinkaloudp1110","Relation_to_goal","R4",4,"low",0.33,0.83,5,2,35.1839997768402,13.597,0.5,0.746268656716418
"thinkaloudp1110","Relation_to_goal","R1",1,"low",0.33,0.83,1,1,26.9560000896454,7.811,0.5,0.746268656716418
"thinkaloudp1110","Rule_discovery","R5",1,"low",0.33,0.83,4,3,165.326999902725,6.47,0.5,0.746268656716418
"thinkaloudp1110","Rule_discovery","R4",1,"low",0.33,0.83,4,1,177.43799996376,16.913,0.5,0.746268656716418
"thinkaloudp1110","Rule_discovery","R7",1,"low",0.33,0.83,7,3,67.2410001754761,1.449,0.5,0.746268656716418
"thinkaloudp1110","Rule_discovery","R2",1,"low",0.33,0.83,1,2,57.795000076294,7.884,0.5,0.746268656716418
"thinkaloudp1110","Rule_following","R1",1,"low",0.33,0.83,1,1,26.9560000896454,9.656,0.5,0.746268656716418
"thinkaloudp1110","Rule_following","R7",2,"low",0.33,0.83,8,3,35.404000043869,29.597,0.5,0.746268656716418
"thinkaloudp1110","Rule_following","R4",2,"low",0.33,0.83,4,2,23.9650001525879,17.765,0.5,0.746268656716418
"thinkaloudp1110","Rule_following","R1",2,"low",0.33,0.83,2,1,28.199000120163,15.693,0.5,0.746268656716418
"thinkaloudp1110","Rule_following","R6",3,"low",0.33,0.83,9,2,35.2339999675751,28.857,0.5,0.746268656716418
"thinkaloudp1110","Rule_following","R4",5,"low",0.33,0.83,6,1,23.2630000114441,18.781,0.5,0.746268656716418
"thinkaloudp1110","Rule_following","R6",4,"low",0.33,0.83,9,3,21.9289999008179,15.618,0.5,0.746268656716418
"thinkaloudp1110","Rule_following","R2",3,"low",0.33,0.83,3,2,13.1889998912811,8.791,0.5,0.746268656716418
"thinkaloudp1110","Rule_following","R5",3,"low",0.33,0.83,6,3,32.2659997940063,20.321,0.5,0.746268656716418
"thinkaloudp1110","Rule_following","R6",1,"low",0.33,0.83,7,2,42.0679998397827,31.11,0.5,0.746268656716418
"thinkaloudp1110","Rule_following","R5",2,"low",0.33,0.83,5,3,34.845999956131,31.896,0.5,0.746268656716418
"thinkaloudp1110","Rule_following","R2",2,"low",0.33,0.83,2,2,19.2209997177124,13.707,0.5,0.746268656716418
"thinkaloudp1110","Rule_following","R4",4,"low",0.33,0.83,5,2,35.1839997768402,8.857,0.5,0.746268656716418
"thinkaloudp1110","Rule_following","R4",3,"low",0.33,0.83,5,1,74.8970003128052,66.502,0.5,0.746268656716418
"thinkaloudp1110","Rule_following","R1",3,"low",0.33,0.83,3,1,21.4900002479553,12.031,0.5,0.746268656716418
"thinkaloudp1110","Rule_following","R4",6,"low",0.33,0.83,6,2,28.7790002822876,23.371,0.5,0.746268656716418
"thinkaloudp1110","Rule_following","R7",3,"low",0.33,0.83,9,4,111.264,106.227,0.5,0.746268656716418
"thinkaloudp1110","Rule_following","R6",2,"low",0.33,0.83,8,2,53.1389999389648,47.267,0.5,0.746268656716418
"thinkaloudp1110","Rule_search","R7",1,"low",0.33,0.83,7,3,67.2410001754761,54.646,0.5,0.746268656716418
"thinkaloudp1110","Rule_search","R4",1,"low",0.33,0.83,4,1,177.43799996376,133.149,0.5,0.746268656716418
"thinkaloudp1110","Rule_search","R5",1,"low",0.33,0.83,4,3,165.326999902725,143.814,0.5,0.746268656716418
"thinkaloudp1110","Rule_search","R2",1,"low",0.33,0.83,1,2,57.795000076294,35.974,0.5,0.746268656716418
"thinkaloudp1111","Follow_wrong","R7",3,"low",0.17,0.5,9,4,41.9240000247955,11.832,0.33,0.397590361445783
"thinkaloudp1111","Follow_wrong","R4",3,"low",0.17,0.5,5,1,54.9909999370575,9.565,0.33,0.397590361445783
"thinkaloudp1111","Follow_wrong","R1",1,"low",0.17,0.5,1,1,65.3830001354218,22.372,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R1",1,"low",0.17,0.5,1,1,65.3830001354218,9.781,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R1",3,"low",0.17,0.5,3,1,21.6240000724792,6.513,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R3",3,"low",0.17,0.5,3,3,19.6290001869202,5.699,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R3",1,"low",0.17,0.5,1,3,19.1270000934601,7.732,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R3",4,"low",0.17,0.5,7,1,31.6389999389648,5.172,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R2",1,"low",0.17,0.5,1,2,21.8259999752045,6.676,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R7",1,"low",0.17,0.5,7,3,50.0199999809265,9.973,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R4",2,"low",0.17,0.5,4,2,30.8329999446869,9.791,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R3",5,"low",0.17,0.5,8,1,21.1629998683929,4.819,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R7",3,"low",0.17,0.5,9,4,41.9240000247955,5.201,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R1",2,"low",0.17,0.5,2,1,18.2360000610352,8.352,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R5",3,"low",0.17,0.5,6,3,41.3949999809265,10.1,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R4",5,"low",0.17,0.5,6,1,34.4990000724792,6.654,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R3",6,"low",0.17,0.5,9,1,24.4990000724792,7.341,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R6",3,"low",0.17,0.5,9,2,39.8150000572205,5.532,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R5",1,"low",0.17,0.5,4,3,29.4500000476837,9.604,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R4",3,"low",0.17,0.5,5,1,54.9909999370575,9.093,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R3",2,"low",0.17,0.5,2,3,18.7449998855591,5.037,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R7",2,"low",0.17,0.5,8,3,67.8050003051758,8.433,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R4",6,"low",0.17,0.5,6,2,25.8949999809265,9.055,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R4",4,"low",0.17,0.5,5,2,33.9960000514984,6.053,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R6",1,"low",0.17,0.5,7,2,28.6630001068115,9.929,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R6",4,"low",0.17,0.5,9,3,21.6849999427795,6.129,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R2",3,"low",0.17,0.5,3,2,10.021999835968,5.976,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R5",2,"low",0.17,0.5,5,3,50.210000038147,8.516,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R4",1,"low",0.17,0.5,4,1,110.272000074387,8.46,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R6",2,"low",0.17,0.5,8,2,19.0460000038147,4.355,0.33,0.397590361445783
"thinkaloudp1111","Reading_question","R2",2,"low",0.17,0.5,2,2,19.1970000267029,5.239,0.33,0.397590361445783
"thinkaloudp1111","Rule_discovery","R1",1,"low",0.17,0.5,1,1,65.3830001354218,17.226,0.33,0.397590361445783
"thinkaloudp1111","Rule_discovery","R5",1,"low",0.17,0.5,4,3,29.4500000476837,9.416,0.33,0.397590361445783
"thinkaloudp1111","Rule_discovery","R5",3,"low",0.17,0.5,6,3,41.3949999809265,8.735,0.33,0.397590361445783
"thinkaloudp1111","Rule_discovery","R5",2,"low",0.17,0.5,5,3,50.210000038147,11.312,0.33,0.397590361445783
"thinkaloudp1111","Rule_discovery","R7",3,"low",0.17,0.5,9,4,41.9240000247955,12.456,0.33,0.397590361445783
"thinkaloudp1111","Rule_discovery","R4",1,"low",0.17,0.5,4,1,110.272000074387,10.905,0.33,0.397590361445783
"thinkaloudp1111","Rule_discovery","R2",1,"low",0.17,0.5,1,2,21.8259999752045,7.628,0.33,0.397590361445783
"thinkaloudp1111","Rule_discovery","R7",1,"low",0.17,0.5,7,3,50.0199999809265,10.924,0.33,0.397590361445783
"thinkaloudp1111","Rule_discovery","R4",3,"low",0.17,0.5,5,1,54.9909999370575,15.29,0.33,0.397590361445783
"thinkaloudp1111","Rule_following","R4",6,"low",0.17,0.5,6,2,25.8949999809265,16.21,0.33,0.397590361445783
"thinkaloudp1111","Rule_following","R3",4,"low",0.17,0.5,7,1,31.6389999389648,25.772,0.33,0.397590361445783
"thinkaloudp1111","Rule_following","R3",3,"low",0.17,0.5,3,3,19.6290001869202,13.149,0.33,0.397590361445783
"thinkaloudp1111","Rule_following","R6",3,"low",0.17,0.5,9,2,39.8150000572205,32.731,0.33,0.397590361445783
"thinkaloudp1111","Rule_following","R1",2,"low",0.17,0.5,2,1,18.2360000610352,9.259,0.33,0.397590361445783
"thinkaloudp1111","Rule_following","R1",3,"low",0.17,0.5,3,1,21.6240000724792,14.438,0.33,0.397590361445783
"thinkaloudp1111","Rule_following","R4",5,"low",0.17,0.5,6,1,34.4990000724792,27.15,0.33,0.397590361445783
"thinkaloudp1111","Rule_following","R7",2,"low",0.17,0.5,8,3,67.8050003051758,58.002,0.33,0.397590361445783
"thinkaloudp1111","Rule_following","R6",2,"low",0.17,0.5,8,2,19.0460000038147,13.948,0.33,0.397590361445783
"thinkaloudp1111","Rule_following","R3",1,"low",0.17,0.5,1,3,19.1270000934601,8.31,0.33,0.397590361445783
"thinkaloudp1111","Rule_following","R3",6,"low",0.17,0.5,9,1,24.4990000724792,16.497,0.33,0.397590361445783
"thinkaloudp1111","Rule_following","R6",4,"low",0.17,0.5,9,3,21.6849999427795,14.06,0.33,0.397590361445783
"thinkaloudp1111","Rule_following","R4",4,"low",0.17,0.5,5,2,33.9960000514984,27.466,0.33,0.397590361445783
"thinkaloudp1111","Rule_following","R3",2,"low",0.17,0.5,2,3,18.7449998855591,12.767,0.33,0.397590361445783
"thinkaloudp1111","Rule_following","R6",1,"low",0.17,0.5,7,2,28.6630001068115,18.118,0.33,0.397590361445783
"thinkaloudp1111","Rule_following","R4",2,"low",0.17,0.5,4,2,30.8329999446869,20.239,0.33,0.397590361445783
"thinkaloudp1111","Rule_following","R3",5,"low",0.17,0.5,8,1,21.1629998683929,15.624,0.33,0.397590361445783
"thinkaloudp1111","Rule_following","R2",3,"low",0.17,0.5,3,2,10.021999835968,3.428,0.33,0.397590361445783
"thinkaloudp1111","Rule_following","R2",2,"low",0.17,0.5,2,2,19.1970000267029,13.139,0.33,0.397590361445783
"thinkaloudp1111","Rule_search","R5",3,"low",0.17,0.5,6,3,41.3949999809265,21.745,0.33,0.397590361445783
"thinkaloudp1111","Rule_search","R4",1,"low",0.17,0.5,4,1,110.272000074387,90.336,0.33,0.397590361445783
"thinkaloudp1111","Rule_search","R2",1,"low",0.17,0.5,1,2,21.8259999752045,6.766,0.33,0.397590361445783
"thinkaloudp1111","Rule_search","R5",1,"low",0.17,0.5,4,3,29.4500000476837,9.499,0.33,0.397590361445783
"thinkaloudp1111","Rule_search","R7",3,"low",0.17,0.5,9,4,41.9240000247955,11.571,0.33,0.397590361445783
"thinkaloudp1111","Rule_search","R7",1,"low",0.17,0.5,7,3,50.0199999809265,27.833,0.33,0.397590361445783
"thinkaloudp1111","Rule_search","R4",3,"low",0.17,0.5,5,1,54.9909999370575,19.916,0.33,0.397590361445783
"thinkaloudp1111","Rule_search","R1",1,"low",0.17,0.5,1,1,65.3830001354218,15.423,0.33,0.397590361445783
"thinkaloudp1111","Rule_search","R5",2,"low",0.17,0.5,5,3,50.210000038147,28.745,0.33,0.397590361445783
"thinkaloudp1203","Follow_wrong","R6",1,"high",0.5,0.67,7,2,110.444999933243,62.745,0.17,0.34
"thinkaloudp1203","Reading_question","R4",5,"high",0.5,0.67,6,1,18.7679998874664,6.874,0.17,0.34
"thinkaloudp1203","Reading_question","R1",1,"high",0.5,0.67,1,1,11.9140000343323,6.268,0.17,0.34
"thinkaloudp1203","Reading_question","R4",4,"high",0.5,0.67,5,2,13.914999961853,4.915,0.17,0.34
"thinkaloudp1203","Reading_question","R7",3,"high",0.5,0.67,9,4,28.6549997329712,3.268,0.17,0.34
"thinkaloudp1203","Reading_question","R2",2,"high",0.5,0.67,2,2,13.1769998073578,2.213,0.17,0.34
"thinkaloudp1203","Reading_question","R6",2,"high",0.5,0.67,8,2,51.6180000305176,5.288,0.17,0.34
"thinkaloudp1203","Reading_question","R4",1,"high",0.5,0.67,4,1,55.3639998435974,12.109,0.17,0.34
"thinkaloudp1203","Reading_question","R3",1,"high",0.5,0.67,1,3,12.1199998855591,5.472,0.17,0.34
"thinkaloudp1203","Reading_question","R1",3,"high",0.5,0.67,3,1,7.68299984931946,1.933,0.17,0.34
"thinkaloudp1203","Reading_question","R2",1,"high",0.5,0.67,1,2,27.5320000648499,6.47,0.17,0.34
"thinkaloudp1203","Reading_question","R4",3,"high",0.5,0.67,5,1,29.8480000495911,6.197,0.17,0.34
"thinkaloudp1203","Reading_question","R7",2,"high",0.5,0.67,8,3,23.1519999504089,1.71,0.17,0.34
"thinkaloudp1203","Reading_question","R6",4,"high",0.5,0.67,9,3,9.26999998092651,4.216,0.17,0.34
"thinkaloudp1203","Reading_question","R7",1,"high",0.5,0.67,7,3,20.9270000457764,10.085,0.17,0.34
"thinkaloudp1203","Reading_question","R3",4,"high",0.5,0.67,7,1,22.3949999809265,5.462,0.17,0.34
"thinkaloudp1203","Reading_question","R5",2,"high",0.5,0.67,5,3,22.5220000743866,6.287,0.17,0.34
"thinkaloudp1203","Reading_question","R4",2,"high",0.5,0.67,4,2,17.6760001182556,3.424,0.17,0.34
"thinkaloudp1203","Reading_question","R5",1,"high",0.5,0.67,4,3,38.8819999694824,7.177,0.17,0.34
"thinkaloudp1203","Reading_question","R6",3,"high",0.5,0.67,9,2,18.4690001010895,5.33,0.17,0.34
"thinkaloudp1203","Reading_question","R4",6,"high",0.5,0.67,6,2,10.9160001277924,2.975,0.17,0.34
"thinkaloudp1203","Reading_question","R3",6,"high",0.5,0.67,9,1,13.1749999523163,9.612,0.17,0.34
"thinkaloudp1203","Reading_question","R1",2,"high",0.5,0.67,2,1,12.3600001335144,8.15,0.17,0.34
"thinkaloudp1203","Reading_question","R6",1,"high",0.5,0.67,7,2,110.444999933243,4.106,0.17,0.34
"thinkaloudp1203","Reading_question","R3",5,"high",0.5,0.67,8,1,10.9109997749329,2.957,0.17,0.34
"thinkaloudp1203","Rule_discovery","R4",1,"high",0.5,0.67,4,1,55.3639998435974,14.786,0.17,0.34
"thinkaloudp1203","Rule_discovery","R6",2,"high",0.5,0.67,8,2,51.6180000305176,15.199,0.17,0.34
"thinkaloudp1203","Rule_discovery","R2",2,"high",0.5,0.67,2,2,13.1769998073578,2.769,0.17,0.34
"thinkaloudp1203","Rule_discovery","R5",1,"high",0.5,0.67,4,3,38.8819999694824,2.668,0.17,0.34
"thinkaloudp1203","Rule_discovery","R2",1,"high",0.5,0.67,1,2,27.5320000648499,3.84,0.17,0.34
"thinkaloudp1203","Rule_following","R6",4,"high",0.5,0.67,9,3,9.26999998092651,3.543,0.17,0.34
"thinkaloudp1203","Rule_following","R2",2,"high",0.5,0.67,2,2,13.1769998073578,3.95,0.17,0.34
"thinkaloudp1203","Rule_following","R1",2,"high",0.5,0.67,2,1,12.3600001335144,3.437,0.17,0.34
"thinkaloudp1203","Rule_following","R3",1,"high",0.5,0.67,1,3,12.1199998855591,5.742,0.17,0.34
"thinkaloudp1203","Rule_following","R7",3,"high",0.5,0.67,9,4,28.6549997329712,24.878,0.17,0.34
"thinkaloudp1203","Rule_following","R3",5,"high",0.5,0.67,8,1,10.9109997749329,7.166,0.17,0.34
"thinkaloudp1203","Rule_following","R4",4,"high",0.5,0.67,5,2,13.914999961853,8.051,0.17,0.34
"thinkaloudp1203","Rule_following","R2",3,"high",0.5,0.67,3,2,4.59699988365173,4.299,0.17,0.34
"thinkaloudp1203","Rule_following","R4",3,"high",0.5,0.67,5,1,29.8480000495911,22.817,0.17,0.34
"thinkaloudp1203","Rule_following","R1",1,"high",0.5,0.67,1,1,11.9140000343323,5.181,0.17,0.34
"thinkaloudp1203","Rule_following","R3",4,"high",0.5,0.67,7,1,22.3949999809265,16.377,0.17,0.34
"thinkaloudp1203","Rule_following","R7",2,"high",0.5,0.67,8,3,23.1519999504089,20.265,0.17,0.34
"thinkaloudp1203","Rule_following","R6",3,"high",0.5,0.67,9,2,18.4690001010895,12.553,0.17,0.34
"thinkaloudp1203","Rule_following","R3",2,"high",0.5,0.67,2,3,9.13199996948242,7.844,0.17,0.34
"thinkaloudp1203","Rule_following","R1",3,"high",0.5,0.67,3,1,7.68299984931946,4.796,0.17,0.34
"thinkaloudp1203","Rule_following","R5",3,"high",0.5,0.67,6,3,8.70899987220764,7.609,0.17,0.34
"thinkaloudp1203","Rule_following","R4",6,"high",0.5,0.67,6,2,10.9160001277924,7.434,0.17,0.34
"thinkaloudp1203","Rule_following","R5",2,"high",0.5,0.67,5,3,22.5220000743866,15.415,0.17,0.34
"thinkaloudp1203","Rule_following","R7",1,"high",0.5,0.67,7,3,20.9270000457764,10.564,0.17,0.34
"thinkaloudp1203","Rule_following","R3",3,"high",0.5,0.67,3,3,4.97500014305115,4.069,0.17,0.34
"thinkaloudp1203","Rule_following","R3",6,"high",0.5,0.67,9,1,13.1749999523163,2.772,0.17,0.34
"thinkaloudp1203","Rule_following","R4",5,"high",0.5,0.67,6,1,18.7679998874664,11.053,0.17,0.34
"thinkaloudp1203","Rule_following","R4",2,"high",0.5,0.67,4,2,17.6760001182556,13.11,0.17,0.34
"thinkaloudp1203","Rule_search","R2",2,"high",0.5,0.67,2,2,13.1769998073578,1.06,0.17,0.34
"thinkaloudp1203","Rule_search","R4",1,"high",0.5,0.67,4,1,55.3639998435974,27.692,0.17,0.34
"thinkaloudp1203","Rule_search","R6",2,"high",0.5,0.67,8,2,51.6180000305176,29.835,0.17,0.34
"thinkaloudp1203","Rule_search","R2",1,"high",0.5,0.67,1,2,27.5320000648499,16.524,0.17,0.34
"thinkaloudp1203","Rule_search","R6",1,"high",0.5,0.67,7,2,110.444999933243,42.501,0.17,0.34
"thinkaloudp1203","Rule_search","R5",1,"high",0.5,0.67,4,3,38.8819999694824,28.132,0.17,0.34
"thinkaloudp1203","Rule_violation","R2",2,"high",0.5,0.67,2,2,13.1769998073578,2.422,0.17,0.34
"thinkaloudp1212","Follow_wrong","R2",2,"high",0.5,1,2,2,39.0809998512268,20.459,0.5,1
"thinkaloudp1212","Reading_question","R3",1,"high",0.5,1,1,3,20.0690002441406,4.778,0.5,1
"thinkaloudp1212","Reading_question","R6",3,"high",0.5,1,9,2,18.9620001316071,4.377,0.5,1
"thinkaloudp1212","Reading_question","R3",5,"high",0.5,1,8,1,17.7940001487732,4.34,0.5,1
"thinkaloudp1212","Reading_question","R1",1,"high",0.5,1,1,1,12.0659999847412,6.907,0.5,1
"thinkaloudp1212","Reading_question","R3",2,"high",0.5,1,2,3,14.3600001335144,5.16,0.5,1
"thinkaloudp1212","Reading_question","R7",2,"high",0.5,1,8,3,23.0710000991821,2.793,0.5,1
"thinkaloudp1212","Reading_question","R2",2,"high",0.5,1,2,2,39.0809998512268,8.093,0.5,1
"thinkaloudp1212","Reading_question","R6",4,"high",0.5,1,9,3,32.4509999752045,10.447,0.5,1
"thinkaloudp1212","Reading_question","R2",3,"high",0.5,1,3,2,7.29999995231628,3.578,0.5,1
"thinkaloudp1212","Reading_question","R2",1,"high",0.5,1,1,2,10.8619999885559,3.796,0.5,1
"thinkaloudp1212","Reading_question","R3",4,"high",0.5,1,7,1,18.805999994278,5.621,0.5,1
"thinkaloudp1212","Reading_question","R6",1,"high",0.5,1,7,2,37.0659999847412,6.008,0.5,1
"thinkaloudp1212","Reading_question","R7",3,"high",0.5,1,9,4,20.6340000629425,3.165,0.5,1
"thinkaloudp1212","Reading_question","R6",2,"high",0.5,1,8,2,16.3729996681213,3.821,0.5,1
"thinkaloudp1212","Reading_question","R1",3,"high",0.5,1,3,1,13.4549999237061,7.919,0.5,1
"thinkaloudp1212","Reading_question","R7",1,"high",0.5,1,7,3,15.0880000591278,4.056,0.5,1
"thinkaloudp1212","Reading_question","R1",2,"high",0.5,1,2,1,15.5410001277924,9.786,0.5,1
"thinkaloudp1212","Reading_question","R3",3,"high",0.5,1,3,3,6.47399997711182,1.913,0.5,1
"thinkaloudp1212","Reading_question","R3",6,"high",0.5,1,9,1,17.2560000419617,4.8,0.5,1
"thinkaloudp1212","Rule_discovery","R2",2,"high",0.5,1,2,2,39.0809998512268,6.409,0.5,1
"thinkaloudp1212","Rule_following","R1",3,"high",0.5,1,3,1,13.4549999237061,4.887,0.5,1
"thinkaloudp1212","Rule_following","R2",1,"high",0.5,1,1,2,10.8619999885559,6.31,0.5,1
"thinkaloudp1212","Rule_following","R3",5,"high",0.5,1,8,1,17.7940001487732,12.898,0.5,1
"thinkaloudp1212","Rule_following","R7",3,"high",0.5,1,9,4,20.6340000629425,17.963,0.5,1
"thinkaloudp1212","Rule_following","R1",2,"high",0.5,1,2,1,15.5410001277924,5.213,0.5,1
"thinkaloudp1212","Rule_following","R1",1,"high",0.5,1,1,1,12.0659999847412,4.614,0.5,1
"thinkaloudp1212","Rule_following","R3",1,"high",0.5,1,1,3,20.0690002441406,14.482,0.5,1
"thinkaloudp1212","Rule_following","R6",1,"high",0.5,1,7,2,37.0659999847412,30.34,0.5,1
"thinkaloudp1212","Rule_following","R2",3,"high",0.5,1,3,2,7.29999995231628,3.088,0.5,1
"thinkaloudp1212","Rule_following","R7",1,"high",0.5,1,7,3,15.0880000591278,10.061,0.5,1
